modelo,reamostragem,parametros,threshold,atende_recall_1_minimo,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,f1_macro,auc_roc,pr_auc_0,taxa_concessao_indevida,taxa_negacao_indevida,negados_corretamente_tn,concessoes_indevidas_fp,negacoes_indevidas_fn,concedidos_corretamente_tp
Random Forest,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.65,True,0.9473041709053917,0.6190476190476191,0.22887323943661972,0.3341902313624679,0.9544698544698544,0.9913625566832218,0.972566465416799,0.6533783483896335,0.8608060042396466,0.41737282629325334,0.7711267605633803,0.008637443316778234,65,219,40,4591
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.45,True,0.9440488301119023,0.5348837209302325,0.24295774647887325,0.3341404358353511,0.9550773088173841,0.9870438350248326,0.9707974938940215,0.6524689648646863,0.8087110440661676,0.2923757898573415,0.7570422535211268,0.01295616497516735,69,215,60,4571
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,True,0.9422177009155646,0.5,0.25,0.3333333333333333,0.9553739786297926,0.9846685381127186,0.9698000850701829,0.6515667092017581,0.8088935252630011,0.30171798482505674,0.75,0.015331461887281364,71,213,71,4560
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2'}",0.9,True,0.8671414038657171,0.23453237410071942,0.573943661971831,0.33299284984678246,0.9713270142180095,0.8851220038868495,0.9262230256468196,0.629607937746801,0.8053549107210745,0.29478457220797705,0.426056338028169,0.11487799611315051,163,121,532,4099
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2'}",0.55,True,0.8988809766022381,0.26898047722342733,0.43661971830985913,0.33288590604026846,0.964077233947014,0.9272295400561433,0.9452944413869014,0.639090173713585,0.7941247137326224,0.2661153373913929,0.5633802816901409,0.07277045994385661,124,160,337,4294
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l2'}",0.6,True,0.9395727365208545,0.45962732919254656,0.2605633802816901,0.3325842696629214,0.9558266722759782,0.9812135607860073,0.9683537559936068,0.6504690128282641,0.8418686378691063,0.3397382381895471,0.7394366197183099,0.01878643921399266,74,210,87,4544
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.55,True,0.9287894201424212,0.3625,0.30633802816901406,0.3320610687022901,0.9578609625668449,0.9669617793133233,0.9623898560068773,0.6472254623545837,0.7999044254731585,0.2685636627218775,0.6936619718309859,0.03303822068667674,87,197,153,4478
Bernoulli Naive Bayes,sem reamostragem,"{'alpha': 0.01, 'fit_prior': True}",0.65,True,0.8655137334689725,0.2326241134751773,0.5774647887323944,0.3316481294236603,0.9714964370546318,0.8831785791405744,0.9252347019567922,0.6284414156902263,0.8191561917390762,0.2384145332170612,0.4225352112676056,0.11682142085942561,164,120,541,4090
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': None, 'penalty': 'l2'}",0.55,True,0.854323499491353,0.22519083969465647,0.6232394366197183,0.33084112149532713,0.974085735044805,0.8684949255020514,0.9182648401826484,0.6245529808389878,0.820518337839605,0.2936896836139986,0.3767605633802817,0.1315050744979486,177,107,609,4022
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': None, 'penalty': 'l1'}",0.45,True,0.8679552390640896,0.23357664233576642,0.5633802816901409,0.3302373581011352,0.9706855791962175,0.8866335564672857,0.9267577022909378,0.6284975301960365,0.8116797850371501,0.25733918833303526,0.43661971830985913,0.11336644353271431,160,124,525,4106
Extra Trees,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9,True,0.9395727365208545,0.4591194968553459,0.25704225352112675,0.3295711060948081,0.9556349873843566,0.9814294968689268,0.9683604985618408,0.6489658023283245,0.7865452811883176,0.29117466672228476,0.7429577464788732,0.018570503131073203,73,211,86,4545
Logistic Regression,com undersampling,"{'C': 10.0, 'class_weight': None, 'penalty': 'l2'}",0.45,True,0.8675483214649033,0.2328966521106259,0.5633802816901409,0.329557157569516,0.9706717123935666,0.8862016843014467,0.9265154080596004,0.6280362828145583,0.8149998023120367,0.2775369197147504,0.43661971830985913,0.11379831569855323,160,124,527,4104
Logistic Regression,sem reamostragem,"{'C': 1.0, 'class_weight': None, 'penalty': 'l1'}",0.65,True,0.9428280773143438,0.5111111111111111,0.24295774647887325,0.32935560859188545,0.9550209205020921,0.9857482185273159,0.9701413239825736,0.6497484662872295,0.8346134896183406,0.3402089278857217,0.7570422535211268,0.014251781472684086,69,215,66,4565
Bernoulli Naive Bayes,sem reamostragem,"{'alpha': 0.01, 'fit_prior': True}",0.55,True,0.8756866734486266,0.23923444976076555,0.528169014084507,0.32930845225027444,0.96875,0.8969984884474196,0.931494562170647,0.6304015072104607,0.8191561917390762,0.2384145332170612,0.47183098591549294,0.10300151155258043,150,134,477,4154
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.85,True,0.9418107833163785,0.49295774647887325,0.24647887323943662,0.3286384976525822,0.9551644667923738,0.9844526020297992,0.9695874096129307,0.6491129536327565,0.8106902047134894,0.29809876293326465,0.7535211267605634,0.01554739797020082,70,214,72,4559
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': 'balanced', 'penalty': 'l1'}",0.3,True,0.8592065106815869,0.22654155495978553,0.5950704225352113,0.32815533980582523,0.9724154473494843,0.875404880155474,0.9213636363636364,0.6247594880847308,0.8150990264628148,0.24866015654313794,0.40492957746478875,0.12459511984452602,169,115,577,4054
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.45,True,0.9381485249237029,0.44047619047619047,0.2605633802816901,0.3274336283185841,0.9557615336001686,0.9797020082055712,0.9675837065472382,0.6475086674329111,0.8236923701570251,0.2973839749821273,0.7394366197183099,0.02029799179442885,74,210,94,4537
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.8,True,0.9464903357070193,0.5981308411214953,0.22535211267605634,0.3273657289002558,0.9542429284525791,0.9907147484344634,0.9721368789066639,0.6497513039034598,0.8294420485339156,0.365799395941496,0.7746478873239436,0.009285251565536601,64,220,43,4588
Logistic Regression,com undersampling,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l2'}",0.3,True,0.8577822990844354,0.2251655629139073,0.5985915492957746,0.3272377285851781,0.9725961538461538,0.8736773914921183,0.9204868615629621,0.6238622950740701,0.8186372608355813,0.2749529719604634,0.4014084507042254,0.12632260850788166,170,114,585,4046
Logistic Regression,com undersampling,"{'C': 10.0, 'class_weight': None, 'penalty': 'l1'}",0.3,True,0.8801627670396744,0.24196277495769883,0.5035211267605634,0.32685714285714285,0.967391304347826,0.9032606348520837,0.9342266890005584,0.6305419159288506,0.8004545302477791,0.21899289423435586,0.4964788732394366,0.09673936514791621,143,141,448,4183
Bernoulli Naive Bayes,sem reamostragem,"{'alpha': 0.01, 'fit_prior': True}",0.8,True,0.8449643947100712,0.21816037735849056,0.6514084507042254,0.32685512367491165,0.9756577329727072,0.8568343770244008,0.9123936537134973,0.6196243886942046,0.8191561917390762,0.2384145332170612,0.3485915492957746,0.14316562297559923,185,99,663,3968
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.6,True,0.9017293997965412,0.2702078521939954,0.4119718309859155,0.3263598326359833,0.962739848282017,0.931764197797452,0.9469987929331724,0.6366793127845778,0.7972455223676327,0.25652673501766265,0.5880281690140845,0.06823580220254805,117,167,316,4315
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.65,True,0.9479145473041709,0.6458333333333334,0.21830985915492956,0.3263157894736842,0.9539323511101888,0.9926581731807385,0.972910052910053,0.6496129211918686,0.8595240738318922,0.42145241317008547,0.7816901408450704,0.007341826819261499,62,222,34,4597
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.65,True,0.9291963377416074,0.3620689655172414,0.29577464788732394,0.32558139534883723,0.9572923339739483,0.9680414597279206,0.9626368907021687,0.644109143025503,0.7827987141158329,0.2577257335416707,0.704225352112676,0.031958540272079464,84,200,148,4483
Random Forest,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.65,True,0.9468972533062054,0.6116504854368932,0.22183098591549297,0.32558139534883723,0.9540731504571903,0.9913625566832218,0.9723604786614424,0.6489709370051397,0.8539082149993462,0.4173381738377207,0.778169014084507,0.008637443316778234,63,221,40,4591
Bernoulli Naive Bayes,sem reamostragem,"{'alpha': 0.01, 'fit_prior': True}",0.7,True,0.8587995930824008,0.22446236559139784,0.5880281690140845,0.32490272373540857,0.9719491728602254,0.875404880155474,0.9211542831174733,0.6230285034264409,0.8191561917390762,0.2384145332170612,0.4119718309859155,0.12459511984452602,167,117,577,4054
Bernoulli Naive Bayes,sem reamostragem,"{'alpha': 0.1, 'fit_prior': True}",0.6,True,0.8663275686673448,0.22931785195936139,0.5563380281690141,0.32476875642343267,0.9701845716990062,0.885337939969769,0.9258213842158745,0.6252950703196536,0.8140547017801041,0.23319486593515756,0.44366197183098594,0.11466206003023105,158,126,531,4100
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': 'balanced', 'penalty': 'l1'}",0.35,True,0.846795523906409,0.21780986762936222,0.6373239436619719,0.32466367713004485,0.9747796278158668,0.8596415461023537,0.9135972461273666,0.6191304616287057,0.8150990264628148,0.24866015654313794,0.3626760563380282,0.14035845389764628,181,103,650,3981
Bernoulli Naive Bayes,sem reamostragem,"{'alpha': 0.01, 'fit_prior': True}",0.6,True,0.8687690742624619,0.23099850968703428,0.545774647887324,0.32460732984293195,0.9696041470311028,0.8885769812135608,0.9273239436619718,0.6259656367524519,0.8191561917390762,0.2384145332170612,0.45422535211267606,0.11142301878643922,155,129,516,4115
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.65,True,0.9475076297049847,0.6326530612244898,0.21830985915492956,0.32460732984293195,0.9539132239983392,0.9922263010148996,0.972692633361558,0.648649981602245,0.859112730800697,0.423028453545733,0.7816901408450704,0.00777369898510041,62,222,36,4595
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.6,True,0.9220752797558495,0.3250883392226148,0.323943661971831,0.32451499118165783,0.9585492227979274,0.9587562081623839,0.9586527043074597,0.6415838477445588,0.7858157365701444,0.25089990645688126,0.676056338028169,0.04124379183761607,92,192,191,4440
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.45,True,0.94323499491353,0.5193798449612403,0.23591549295774647,0.324455205811138,0.9546594233180109,0.9866119628589938,0.9703727301688436,0.6474139679899908,0.810261754070091,0.2988975483790122,0.7640845070422535,0.013388037141006262,67,217,62,4569
Random Forest,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9,True,0.9397761953204476,0.461038961038961,0.25,0.3242009132420091,0.9552614996849401,0.9820773051176852,0.9684838160136287,0.6463423646278189,0.7941703340318309,0.2904996623534505,0.75,0.017922694882314835,71,213,83,4548
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.65,True,0.8596134282807731,0.22418478260869565,0.5809859154929577,0.3235294117647059,0.9715242881072027,0.8767004966529908,0.9216799091940976,0.6226046604794018,0.7999044254731585,0.2685636627218775,0.41901408450704225,0.12329950334700929,165,119,571,4060
Logistic Regression,sem reamostragem,"{'C': 10.0, 'class_weight': None, 'penalty': 'l2'}",0.55,True,0.9395727365208545,0.45806451612903226,0.25,0.3234624145785877,0.9552521008403362,0.9818613690347657,0.9683739750825259,0.6459181948305568,0.8412405984166714,0.33258983551320853,0.75,0.01813863096523429,71,213,84,4547
Logistic Regression,com undersampling,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l2'}",0.35,True,0.846795523906409,0.21712907117008443,0.6338028169014085,0.32345013477088946,0.9745472344591287,0.8598574821852731,0.9136170700929219,0.6185336024319057,0.8186372608355813,0.2749529719604634,0.36619718309859156,0.14014251781472684,180,104,649,3982
Logistic Regression,com undersampling,"{'C': 10.0, 'class_weight': None, 'penalty': 'l2'}",0.55,True,0.8474059003051883,0.21723300970873785,0.6302816901408451,0.3231046931407942,0.9743339036910291,0.8607212265169509,0.9140105480394405,0.6185576205901173,0.8149998023120367,0.2775369197147504,0.36971830985915494,0.139278773483049,179,105,645,3986
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': None, 'penalty': 'l2'}",0.6,True,0.8394710071210579,0.2133938706015891,0.6619718309859155,0.32274678111587984,0.9762022806147744,0.850356294536817,0.9089440276976342,0.615845404406757,0.820518337839605,0.2936896836139986,0.3380281690140845,0.1496437054631829,188,96,693,3938
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': 'balanced', 'penalty': 'l2'}",0.4,True,0.8392675483214649,0.21315192743764172,0.6619718309859155,0.32246998284734135,0.9761963798661046,0.8501403584538977,0.9088180978762697,0.6156440403618055,0.8238638264482163,0.2890332359340175,0.3380281690140845,0.14985964154610235,188,96,694,3937
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.4,True,0.940996948118006,0.4791666666666667,0.24295774647887325,0.32242990654205606,0.9549360721022846,0.9838047937810408,0.9691554988300362,0.6457927026860462,0.8343382471464503,0.3358297659307255,0.7570422535211268,0.016195206218959188,69,215,75,4556
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.6,True,0.9033570701932858,0.2709832134292566,0.397887323943662,0.3223965763195435,0.9619831036016007,0.9343554307924854,0.947968014021251,0.6351822951703973,0.7999044254731585,0.2685636627218775,0.602112676056338,0.06564456920751457,113,171,304,4327
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': None, 'penalty': 'l1'}",0.5,True,0.8587995930824008,0.22297297297297297,0.5809859154929577,0.322265625,0.9714970059880239,0.8758367523213129,0.9211900976606859,0.621727861330343,0.8116797850371501,0.25733918833303526,0.41901408450704225,0.12416324767868711,165,119,575,4056
Random Forest,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.8,True,0.9426246185147508,0.5075757575757576,0.23591549295774647,0.32211538461538464,0.9546309847376124,0.9859641546102353,0.9700446144040791,0.6460799995097318,0.8311128919924209,0.3351328686371847,0.7640845070422535,0.01403584538976463,67,217,65,4566
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.65,True,0.8858596134282808,0.24493554327808473,0.46830985915492956,0.3216444981862152,0.9654620311070449,0.9114662060030231,0.9376874375208264,0.6296659678535208,0.7858157365701444,0.25089990645688126,0.5316901408450704,0.08853379399697689,133,151,410,4221
Logistic Regression,com undersampling,"{'C': 5.0, 'class_weight': None, 'penalty': 'l1'}",0.55,True,0.8480162767039674,0.21664626682986537,0.6232394366197183,0.3215258855585831,0.9738897022938019,0.8618009069315483,0.9144231870775575,0.6179745363180703,0.8116797850371501,0.25733918833303526,0.3767605633802817,0.13819909306845174,177,107,640,3991
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l2'}",0.55,True,0.9416073245167853,0.4892086330935252,0.23943661971830985,0.3215130023640662,0.9547738693467337,0.9846685381127186,0.9694908047198895,0.6455019035419778,0.8418686378691063,0.3397382381895471,0.7605633802816901,0.015331461887281364,68,216,71,4560
Bernoulli Naive Bayes,sem reamostragem,"{'alpha': 0.01, 'fit_prior': True}",0.5,True,0.8783316378433367,0.23657718120805368,0.4964788732394366,0.32045454545454544,0.9668904839083121,0.9017490822716476,0.9331843575418994,0.6268194514982224,0.8191561917390762,0.2384145332170612,0.5035211267605634,0.09825091772835241,141,143,455,4176
Extra Trees,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.6,True,0.9473041709053917,0.6288659793814433,0.2147887323943662,0.32020997375328086,0.9537152345371523,0.9922263010148996,0.9725896920309027,0.6463998328920918,0.8440964291471131,0.40971479240076564,0.7852112676056338,0.00777369898510041,61,223,36,4595
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.65,True,0.9271617497456766,0.34710743801652894,0.29577464788732394,0.3193916349809886,0.9572009415792853,0.965882098898726,0.9615219260533104,0.6404567805171495,0.7779876733951538,0.25400749473437767,0.704225352112676,0.03411790110127402,84,200,158,4473
